Expo_Name,Expo_Year,Expo_Country,Expo_City,Setlist,Song_Name,Song_Artist,Song_Vocalist,Song_Plays(Mil)
Miku Expo 2023 VR,2023,Online,Online,HATSUNE MIKU EXPO 2023 VR SETLIST,Death Should Not Have Taken Thee!,JesusP,Rin & Len,11
Miku Expo 2023 VR,2023,Online,Online,HATSUNE MIKU EXPO 2023 VR SETLIST,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2023 VR,2023,Online,Online,HATSUNE MIKU EXPO 2023 VR SETLIST,Tell Your World,kz,Miku,50.5
Miku Expo 2023 VR,2023,Online,Online,HATSUNE MIKU EXPO 2023 VR SETLIST,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Vancouver,2024,Canada,Vancouver,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Portland,2024,United States of America,Portland,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 San Jose,2024,United States of America,San Jose,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Pheonix,2024,United States of America,Pheonix,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Los Angeles,2024,United States of America,Los Angeles,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,HERESY,daraku,Len,1.6
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Fräulein=Biblioteka,nyanyannya,Meiko,3.7
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,on the rocks,OSTER project,Kaito & Meiko,4
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Even If It's Your Happiness,Heavenz,Luka,1.2
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Denver,2024,United States of America,Denver,Miku Expo 2024 North America,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Dallas,2024,United States of America,Dallas,Miku Expo 2024 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Dallas,2024,United States of America,Dallas,Miku Expo 2024 North America,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Dallas,2024,United States of America,Dallas,Miku Expo 2024 North America,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Dallas,2024,United States of America,Dallas,Miku Expo 2024 North America,Tensai Rock,Karasuya Sabou,Miku,3.5
